Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
0.2589282288086017,1.379748038609166,0.72153058296297,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.7706580207085775,0.0,0.9248467579804492,1.596562,0.5211595181256249,False,False,False,True,False
0.4235818278170949,1.375631520459027,0.4740865868179777,1.0,1.0,1.088341755265735,-2.1670227344876687,2,0.0,-0.0130732639852372,0.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,False,True
0.0957940644511621,1.015596983812062,1.3138223623254022,1.0,1.0,0.1064985532165867,0.4041527212394904,1,0.0,1.536116052829395,0.0,1.0072323957884644,0.100048,0.5211595181256249,False,False,False,True,False
-0.9949774937058796,0.4108225790200834,-0.8625581878787723,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,-0.0130732639852372,1.0,-1.188039110061908,1.0,-1.4191715978588444,False,False,False,True,False
2.02920105044972,0.0343005295738611,0.8157891303110041,1.0,1.0,0.2449211573352256,1.6710248629608315,1,0.0,-1.6449050708254869,0.0,1.1362824535955585,0.0,-1.4191715978588444,False,False,False,True,False
-0.5221243865315548,1.2684305269658112,-0.747988635761908,0.0,1.0,-0.7850187010698834,1.68974044910307,3,1.0,1.6187585428550124,0.0,2.3397501195133885,2.0,0.5211595181256249,False,False,False,False,True
-0.3645066841401131,0.1964205920336515,-0.1751408751775865,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,True,False
0.2080312660585715,1.4500611702413662,0.3668747677177598,1.0,1.0,-2.063158212974442,-0.5232034150794468,1,0.0,-0.0130732639852372,0.0,0.9365601941523826,1.93977,0.5211595181256249,False,False,False,True,False
-0.7120113187512985,0.6142043038754125,0.0487062996337145,1.0,1.0,-0.1629244008926892,0.4041527212394904,1,0.0,1.617934467792558,0.0,1.6412043426569816,0.441502,0.5211595181256249,False,False,False,True,False
1.7979226062580669,-0.1686309511087953,-0.1245087711120736,1.0,1.0,-0.7850187010698834,-2.1549047845648266,1,0.0,0.2095053308041588,0.0,0.0588568172017374,0.0,-1.4191715978588444,True,False,False,False,False
-0.5221243865315548,0.5180235725132994,-0.9389378892900152,0.0,1.0,1.088341755265735,1.68974044910307,2,1.0,-0.0130732639852372,0.0,-1.188039110061908,0.0,0.5211595181256249,False,False,False,True,False
-0.2068889817486715,1.0476608009658823,0.7616107548988182,1.0,1.0,-0.5542975006280453,0.4041527212394904,1,0.0,0.6646966541632126,0.0,-0.840930520326049,0.569852,0.5211595181256249,False,False,False,True,False
0.0945161001201723,0.5819153646352557,0.9811548882818636,1.0,1.0,-1.9137783235466963,0.4041527212394904,1,0.0,0.0178825853905222,0.0,-0.4055295976821226,0.062167,0.5211595181256249,True,False,False,False,False
-0.5221243865315548,1.0540285399793792,-0.5188495315281795,1.0,1.0,-2.6583791574055016,0.4041527212394904,3,0.0,-0.0130732639852372,0.0,2.3397501195133885,1.0,0.5211595181256249,False,False,False,True,False
0.9918667795521516,0.569437168992646,1.2304723639329214,1.0,1.0,0.9151345941938562,0.4041527212394904,1,0.0,0.4511730940699728,0.0,-0.4264693786191384,1.668318,0.5211595181256249,True,False,False,False,False
-0.3645066841401131,1.9116364879251049,0.1303779304673848,1.0,1.0,-0.7850187010698834,0.4041527212394904,3,0.0,-1.6449050708254869,0.0,-1.188039110061908,1.0,0.5211595181256249,True,False,False,False,False
1.5524394971091944,0.0429302095500644,0.6294339630633807,1.0,1.0,0.2690968740242366,-0.7516960643035523,1,0.0,-0.8966367549579246,0.0,0.1852774961030546,0.412329,-1.4191715978588444,False,False,False,True,False
